rank,school,grades,district,number_of_students,student_teacher_ratio,2017_rank,rank_change,fulltime_teachers,free_disc_lunch,avg_test_score,white,black,hispanic,asian,american_indian,pacific_islander,biracial,expected_test_score
946,Prescott Elementary School,K-6,Prescott School District,155,14.8,904,42,10,0.903,0.15,0.19399999999999998,0.006,0.8,0,0,0,0,0.12857080709863677
947,Edmonds Heights K-12,K-12,Edmonds School District,594,42.2,949,2,14,0.175,0.14800000000000002,0.677,0.019,0.114,0.059000000000000004,0.002,0.002,0.128,0.7323982030802706
948,Mount View Elementary,"PK, KG-6",Highline School District,674,18.9,925,23,36,0.748,0.14800000000000002,0.09300000000000001,0.095,0.605,0.14800000000000002,0.003,0.024,0.031,0.24966730494449962
949,Longfellow Elementary,"PK, KG-6",Spokane Public Schools,545,14.3,983,34,38,0.82,0.14800000000000002,0.62,0.011000000000000001,0.10300000000000001,0.015,0.013000000000000001,0.006999999999999999,0.231,0.2707179699463789
950,Park Lodge Elementary School,"PK, KG-5",Clover Park School District,478,16.4,957,7,29,0.898,0.147,0.174,0.132,0.439,0.021,0.008,0.046,0.18,0.13553196246761787
951,Concrete Elementary,K-6,Concrete School District,284,15.6,829,122,18,0.743,0.146,0.8490000000000001,0,0.099,0.006999999999999999,0.042,0,0.004,0.38549292428742715
952,Edison Elementary School - Walla Walla,K-5,Walla Walla School District,425,16.3,807,145,26,0.755,0.145,0.39299999999999996,0.002,0.5579999999999999,0.006999999999999999,0.009000000000000001,0,0.031,0.23391390432144127
953,Mckinley Elementary School,K-5,Yakima School District,450,16.8,961,8,27,0.8759999999999999,0.145,0.156,0.006999999999999999,0.8,0,0.006999999999999999,0,0.031,0.13036937938980395
954,Washington Elementary,K-5,Vancouver Public Schools,354,13.7,974,20,26,0.836,0.14400000000000002,0.381,0.023,0.475,0.011000000000000001,0.003,0.025,0.08199999999999999,0.19632098277515808
955,Orchard Center Elementary,1-5,West Valley School District (Spokane),262,13.3,979,24,20,0.634,0.14400000000000002,0.748,0.027000000000000003,0.073,0.004,0.031,0.004,0.115,0.41728951635563916
956,Larchmont,"PK, KG-5",Tacoma Public Schools,371,13.2,1026,70,28,0.768,0.142,0.267,0.18100000000000002,0.272,0.121,0.013000000000000001,0.022000000000000002,0.124,0.2705671264213105
957,Tillicum Elementary School,"PK, KG-5",Clover Park School District,352,16.7,1013,56,21,0.9490000000000001,0.14,0.273,0.09699999999999999,0.37200000000000005,0.027999999999999997,0.006,0.102,0.122,0.1398869215515746
958,Seahurst Elementary School,K-6,Highline School District,558,16.9,848,110,33,0.812,0.14,0.177,0.1,0.536,0.084,0.013999999999999999,0.025,0.063,0.2005174293093827
959,Connell Elementary,K-6,North Franklin School District,525,17,901,58,31,0.802,0.139,0.19399999999999998,0,0.764,0.025,0,0,0.017,0.17543565881136974
960,Tyee Park Elementary School,"PK, KG-5",Clover Park School District,455,16.2,833,127,28,0.89,0.136,0.182,0.105,0.44799999999999995,0.013000000000000001,0.004,0.068,0.17800000000000002,0.13603691419131458
961,Mint Valley Elementary,K-5,Longview Public Schools,418,15.1,1007,46,28,0.732,0.136,0.703,0.022000000000000002,0.19399999999999998,0.01,0.005,0,0.067,0.34399879696008934
962,Regal Elementary,"PK, KG-6",Spokane Public Schools,484,13.5,923,39,36,0.899,0.134,0.632,0.028999999999999998,0.095,0.025,0.021,0.019,0.18,0.24041878657831053
963,Mid-Columbia Parent Partnership,K-12,Kennewick School District,336,44.2,927,36,8,0,0.134,0.878,0.003,0.095,0.009000000000000001,0.006,0,0.009000000000000001,0.8320866750635694
964,Arlington,"PK, KG-5",Tacoma Public Schools,272,13.8,988,24,20,0.765,0.133,0.305,0.17600000000000002,0.261,0.04,0.018000000000000002,0.077,0.121,0.22712527178431532
965,Touchet Elementary & High School,K-12,Touchet School District,205,11.1,725,240,18,0.556,0.133,0.45399999999999996,0,0.522,0,0.015,0,0.01,0.3588675693087842
966,Neely O Brien Elementary School,K-6,Kent School District,767,19.5,862,104,39,0.6729999999999999,0.133,0.134,0.156,0.349,0.179,0.003,0.059000000000000004,0.12,0.3271856857020852
967,Dunlap Elementary School,"PK, KG-5",Seattle School District,302,12.5,950,17,24,0.755,0.133,0.023,0.444,0.19899999999999998,0.262,0.003,0.013000000000000001,0.055999999999999994,0.3089383780523772
968,Park Orchard Elementary School,"PK, KG-6",Kent School District,533,15.6,989,21,34,0.6679999999999999,0.132,0.159,0.139,0.38299999999999995,0.18600000000000003,0.008,0.021,0.105,0.3443639247746753
969,Royal Intermediate School,4-6,Royal School District,388,21.5,NA,(n/a),18,0.65,0.132,0.157,0,0.84,0,0,0,0.003,0.2170282083367749
970,Sunset Elementary,"PK, KG-5",Cheney School District,440,15.2,972,2,29,0.684,0.131,0.68,0.027000000000000003,0.105,0.032,0.040999999999999995,0.043,0.073,0.3848621432929932
971,Central Elementary School,4-5,Hoquiam School District,240,19.3,NA,(n/a),12,0.504,0.131,0.65,0.004,0.213,0.004,0.054000000000000006,0,0.075,0.4677995086447339
972,Garfield Elementary School,K-5,Toppenish School District,406,19.3,NA,(n/a),21,0.813,0.13,0.015,0.002,0.867,0.002,0.106,0,0.006999999999999999,0.1265297920400516
973,Birney,"PK, KG-5",Tacoma Public Schools,436,14.7,990,17,30,0.773,0.129,0.29100000000000004,0.16699999999999998,0.307,0.076,0.011000000000000001,0.023,0.124,0.24326734586340787
974,A J West Elementary,"PK, KG-6",Aberdeen School District,407,14.6,970,4,28,0.762,0.129,0.474,0.006999999999999999,0.41,0.01,0.027000000000000003,0,0.071,0.2549917509381175
975,Martin Luther King Junior Elementary School,"PK, KG-5",Seattle School District,293,12.4,891,84,24,0.642,0.128,0.02,0.396,0.16399999999999998,0.32799999999999996,0,0.027000000000000003,0.065,0.43536545017472217
976,Madrona Elementary,"PK, KG-6",Highline School District,694,20.3,965,11,34,0.8590000000000001,0.124,0.063,0.249,0.517,0.053,0.003,0.076,0.037000000000000005,0.1422646854773673
977,Lewis And Clark Elementary School,K-5,Wenatchee School District,485,16.3,880,97,30,0.765,0.12300000000000001,0.256,0.002,0.7240000000000001,0.004,0,0,0.013999999999999999,0.19293250835579423
978,Arlington Elementary,"PK, KG-6",Spokane Public Schools,612,15.2,917,61,40,0.752,0.12300000000000001,0.624,0.028999999999999998,0.147,0.047,0.015,0.033,0.105,0.335675043754991
979,Cascade View Elementary,"PK, KG-5",Tukwila School District,485,16.9,858,121,29,0.858,0.12300000000000001,0.122,0.138,0.336,0.332,0.008,0.023,0.040999999999999995,0.33682568195130963
980,Saint Helens Elementary,"PK, KG-5",Longview Public Schools,350,15.3,1016,36,23,0.946,0.12,0.511,0.013999999999999999,0.374,0.017,0.006,0.013999999999999999,0.063,0.18395484685142893
981,Reed,"PK, KG-5",Tacoma Public Schools,487,16.5,1028,47,29,0.8029999999999999,0.11900000000000001,0.142,0.207,0.326,0.066,0.004,0.076,0.179,0.18577455364066092
982,Peter S Ogden Elementary,K-5,Vancouver Public Schools,552,17.3,1008,26,32,0.725,0.11800000000000001,0.38,0.027000000000000003,0.42,0.031,0.006999999999999999,0.04,0.094,0.26188989417567077
983,Brewster Elementary School,"PK, KG-5",Brewster School District,498,15.6,999,16,32,0.94,0.114,0.06,0.002,0.93,0.002,0,0,0.006,0.09897259374366132
984,Logan Elementary,"PK, KG-6",Spokane Public Schools,405,12,912,72,34,0.8909999999999999,0.11199999999999999,0.526,0.052000000000000005,0.158,0.025,0.02,0.035,0.185,0.21610807345016833
985,Van Asselt Elementary School,K-5,Seattle School District,472,12.5,860,125,38,0.8370000000000001,0.111,0.044000000000000004,0.41700000000000004,0.095,0.373,0.002,0.002,0.066,0.357298767173318
986,Martin Luther King Junior Elementary,K-5,Yakima School District,610,16.8,1048,62,36,0.877,0.11,0.064,0.005,0.915,0,0.006999999999999999,0,0.01,0.1151570271191273
987,Kendall Elementary,K-6,Mount Baker School District,445,15.8,963,24,28,0.7190000000000001,0.109,0.721,0.013000000000000001,0.171,0.016,0.034,0.002,0.043,0.36331086537118307
988,Blix Elementary,"PK, KG-5",Tacoma Public Schools,523,16.4,865,123,32,0.799,0.109,0.258,0.147,0.34600000000000003,0.107,0.011000000000000001,0.042,0.08800000000000001,0.24214156131449596
989,Abraham Lincoln Elementary,K-5,Wenatchee School District,501,13.7,998,9,36,0.7859999999999999,0.107,0.22,0.004,0.762,0,0.002,0,0.012,0.17407117249310847
990,Adams Elementary School,"PK, KG-5",Yakima School District,725,16.9,1000,10,43,0.9420000000000001,0.107,0.032,0.001,0.96,0.001,0.006,0,0,0.09448904753891335
991,Four Heroes Elementary,"PK, KG-5",Clover Park School District,715,17.8,NA,(n/a),40,0.902,0.107,0.166,0.052000000000000005,0.562,0.031,0.003,0.07,0.11599999999999999,0.13717044976717566
992,Sanislo Elementary School,K-5,Seattle School District,257,12,977,15,21,0.654,0.107,0.218,0.195,0.233,0.191,0.016,0.027000000000000003,0.121,0.3778788642730177
993,Eastgate Elementary School,"PK, KG-5",Kennewick School District,577,17.1,889,104,34,0,0.106,0.192,0.016,0.7759999999999999,0.003,0.002,0,0.01,0.6327759037481167
994,Cordata Elementary School,"PK, KG-5",Bellingham School District,428,13.9,899,95,31,0.65,0.106,0.46,0.054000000000000006,0.217,0.157,0.005,0.006999999999999999,0.1,0.43829876670723794
995,Holmes Elementary,"PK, KG-6",Spokane Public Schools,415,12.5,987,8,33,0.8290000000000001,0.106,0.53,0.036000000000000004,0.17300000000000001,0.013999999999999999,0.019,0.028999999999999998,0.198,0.23961881215344907
996,Ocean Park Elementary,K-4,Ocean Beach School District,176,17.4,814,182,10,0.75,0.105,0.648,0.006,0.273,0,0,0,0.07400000000000001,0.30701650452250906
997,Bess Herian Elementary,K-5,Cusick School District,101,13.3,936,61,8,0.743,0.105,0.446,0,0.059000000000000004,0,0.248,0,0.248,0.24980365796004786
998,Kiona-Benton Intermediate School,3-5,Kiona-Benton School District,348,17.7,981,17,20,0.701,0.10400000000000001,0.534,0,0.434,0.003,0.009000000000000001,0,0.02,0.30111461805831935
999,Midway Elementary,"PK, KG-6",Moses Lake School District,368,14.7,1020,21,25,0.75,0.10300000000000001,0.457,0.011000000000000001,0.49200000000000005,0.008,0.008,0,0.024,0.2549080954605663
1000,Mattawa Elementary,K-5,Wahluke School District,427,18,942,58,24,0.354,0.10300000000000001,0.044000000000000004,0.002,0.937,0,0.013999999999999999,0,0.002,0.34289720308284055
1001,Blue Ridge Elementary,"PK, KG-5",Walla Walla School District,370,10.6,1029,28,35,0.873,0.102,0.249,0.016,0.703,0.003,0,0.003,0.027000000000000003,0.1495291989214108
1002,Lowell Elementary School,"PK, KG-5",Seattle School District,344,12.1,958,44,28,0.5760000000000001,0.10099999999999999,0.27,0.27899999999999997,0.102,0.215,0.009000000000000001,0.009000000000000001,0.11599999999999999,0.4699933237011455
1003,Grantham Elementary,K-6,Clarkston School District,282,14.8,881,122,19,0.84,0.10099999999999999,0.8190000000000001,0.013999999999999999,0.078,0,0.013999999999999999,0,0.07400000000000001,0.30992731900953896
1004,Edison Elementary School - Kennewick,"PK, KG-5",Kennewick School District,595,16.4,955,49,36,0,0.1,0.375,0.03,0.5529999999999999,0.003,0.01,0,0.028999999999999998,0.6942457164047935
1005,Whitman Elementary,"PK, KG-6",Spokane Public Schools,559,14,852,153,40,0.848,0.099,0.606,0.025,0.147,0.013999999999999999,0.004,0.063,0.141,0.25129180301750736
1006,Mark Twain Elementary School,"PK, KG-5",Federal Way School District,586,17.6,1010,4,33,0.84,0.096,0.09699999999999999,0.18600000000000003,0.415,0.114,0,0.111,0.077,0.18707081453392135
1007,Adams Elementary,K-5,Wapato School District,349,16.5,1005,2,21,0.794,0.095,0.046,0,0.711,0.009000000000000001,0.198,0,0.037000000000000005,0.14088791146904572
1008,Thorndyke Elementary,"PK, KG-5",Tukwila School District,397,16.8,823,185,24,0.799,0.094,0.091,0.297,0.317,0.151,0.023,0.045,0.076,0.22605655754611342
1009,Olympic View Elementary School,"PK, KG-5",Federal Way School District,411,15.2,1006,3,27,0.8490000000000001,0.092,0.131,0.09699999999999999,0.56,0.046,0.005,0.044000000000000004,0.11699999999999999,0.15541641957822477
1010,Soap Lake Elementary,K-5,Soap Lake School District,213,12.7,882,128,17,0.9059999999999999,0.092,0.5920000000000001,0,0.385,0.005,0.005,0,0.013999999999999999,0.21360425945647493
1011,Camelot Elementary School,"PK, KG-5",Federal Way School District,327,15.9,846,165,21,0.59,0.091,0.425,0.07,0.193,0.122,0.012,0.034,0.14400000000000002,0.4336545548484586
1012,Wildwood Elementary School,"PK, KG-5",Federal Way School District,591,16.4,1032,20,36,0.893,0.091,0.1,0.113,0.575,0.052000000000000005,0,0.064,0.095,0.13743669690958799
1013,Lake Roosevelt Elementary,"PK, KG-6",Grand Coulee Dam School District,395,17.7,978,35,22,0.7040000000000001,0.08900000000000001,0.299,0.003,0.109,0.003,0.327,0.005,0.256,0.2306876401856957
1014,Raymond Elementary School,K-6,Raymond School District,298,15.7,940,74,19,0.715,0.08900000000000001,0.654,0,0.268,0.04,0.01,0.003,0.023,0.3629000433935698
1015,Larson Heights Elementary,K-5,Moses Lake School District,343,16.3,994,21,21,0.9329999999999999,0.08900000000000001,0.429,0.015,0.536,0,0,0.003,0.017,0.1623637900610408
1016,Homeconnection,K-12,Oak Harbor School District,296,58.9,969,47,5,0.179,0.087,0.855,0.02,0.061,0.006999999999999999,0,0,0.057,0.74513564042813
1017,Columbia Elementary School,K-5,Wenatchee School District,445,13.6,1019,2,33,0.852,0.087,0.252,0.006999999999999999,0.7190000000000001,0.002,0,0,0.02,0.157031016113881
1018,Highland Park Elementary School,"PK, KG-5",Seattle School District,359,11.6,NA,(n/a),31,0.7659999999999999,0.087,0.162,0.15,0.304,0.192,0.022000000000000002,0.017,0.153,0.29252464574624726
1019,Hoover Elementary School,"PK, KG-5",Yakima School District,743,21.7,1025,6,34,0.863,0.086,0.106,0.004,0.86,0.001,0.006999999999999999,0.005,0.016,0.12629430447970513
1020,Roosevelt Elementary,K-4,Granger School District,598,18.3,1035,15,33,0.7809999999999999,0.085,0.027000000000000003,0.002,0.93,0,0.027999999999999997,0,0.013000000000000001,0.13770824726232056
1021,Elmhurst Elementary School,K-5,Franklin Pierce School District,461,17.3,980,41,27,0.772,0.085,0.33399999999999996,0.13,0.2,0.043,0.009000000000000001,0.043,0.24100000000000002,0.23346722523275143
1022,E Omak Elementary,3-5,Omak School District,363,16.3,938,84,22,0.5760000000000001,0.085,0.408,0.003,0.264,0.003,0.212,0,0.11,0.3334005168492918
1023,Highland Elementary,K-6,Clarkston School District,324,17,993,30,19,0.7929999999999999,0.08199999999999999,0.769,0.006,0.139,0.012,0.012,0,0.062,0.3308944875931773
1024,Emerson Elementary School,"PK, KG-5",Seattle School District,290,12.8,775,249,23,0.6659999999999999,0.081,0.086,0.39299999999999996,0.207,0.193,0.003,0.003,0.114,0.32678534305569074
1025,Northlake Elementary School,K-5,Longview Public Schools,329,14.6,1011,14,23,0.8059999999999999,0.08,0.486,0.015,0.401,0.009000000000000001,0.018000000000000002,0.003,0.067,0.23556980692523588
1026,Sunnycrest Elementary School,"PK, KG-5",Federal Way School District,606,16.8,1024,2,36,0.9129999999999999,0.078,0.142,0.158,0.439,0.083,0.003,0.045,0.13,0.1527078580415506
1027,Cascade Parent Partnership Program,K-12,Seattle School District,175,45.8,844,183,4,0.166,0.073,0.537,0.08,0.051,0.057,0.011000000000000001,0,0.263,0.6927067172132083
1028,McCarver,"PK, KG-5",Tacoma Public Schools,409,16,964,64,26,0.907,0.07200000000000001,0.22,0.374,0.134,0.064,0.015,0.02,0.174,0.16116090377815873
1029,Stevens Elementary,"PK, KG-6",Spokane Public Schools,490,13.4,996,33,36,0.914,0.07200000000000001,0.457,0.061,0.129,0.033,0.033,0.092,0.196,0.19380766374960323
1030,Robert Frost Elementary,"PK, KG-6",Pasco School District,642,21.7,1003,27,30,0.925,0.069,0.22399999999999998,0,0.76,0,0,0.002,0.013999999999999999,0.1269599740430139
1031,Finley Elementary,"PK, KG-5",Finley School District,390,15.4,986,45,25,0.736,0.067,0.5,0.003,0.456,0,0.003,0,0.038,0.2690876987777519
1032,Saratoga School,K-12,Stanwood-Camano School District,174,43.6,1004,28,4,0.121,0.067,0.845,0.028999999999999998,0.063,0.006,0.006,0,0.052000000000000005,0.7705509739305788
1033,Morris Schott Elementary,K-5,Wahluke School District,288,18.9,1056,23,15,0.267,0.066,0.006999999999999999,0,0.99,0,0.003,0,0,0.3845762749416635
1034,Kessler Elementary School,K-5,Longview Public Schools,341,13.3,1030,4,25,0.9359999999999999,0.062,0.584,0.006,0.252,0.018000000000000002,0.009000000000000001,0.003,0.129,0.206048800148496
1035,Quil Ceda Tulalip Elementary,K-5,Marysville School District,573,13.8,NA,(n/a),41,0.81,0.061,0.248,0.012,0.188,0.006999999999999999,0.365,0.005,0.175,0.1744860475566854
1036,Beverly Park Elementary at Glendale,"PK, KG-6",Highline School District,430,17.9,1031,5,24,0.826,0.057999999999999996,0.121,0.172,0.467,0.105,0.019,0.063,0.053,0.19338921156522648
1037,Lake Quinault Elementary,K-5,Lake Quinault School District,92,14.9,839,198,6,0.9670000000000001,0.057,0.391,0,0.38,0,0.163,0,0.065,0.14303907911968
1038,Bridgeport Elementary,"PK, KG-4",Bridgeport School District,372,14.8,1047,9,25,0.927,0.054000000000000006,0.04,0,0.946,0.003,0.003,0.003,0.005,0.09975991191317303
1039,Nespelem Elementary,"PK, KG-8",Nespelem School District,138,12.6,1038,1,11,0.978,0.051,0.022000000000000002,0,0.028999999999999998,0,0.8909999999999999,0,0.057999999999999996,0.08498701824055764
1040,Kirkwood Elementary School,K-5,Toppenish School District,661,19.5,1049,9,34,0.779,0.05,0.015,0.002,0.759,0.005,0.209,0,0.011000000000000001,0.13839214994173119
1041,Fruit Valley Elementary School,K-5,Vancouver Public Schools,288,14,1033,8,21,0.8440000000000001,0.046,0.354,0.021,0.483,0.017,0.003,0.035,0.087,0.19003807731625277
1042,Lucille Umbarger Elementary,1-8,Burlington-Edison School District,699,17.5,1039,3,40,0.674,0.046,0.405,0.006,0.525,0.013999999999999999,0.01,0,0.04,0.2844031123141256
1043,Camas Elementary,K-5,Wapato School District,657,17.7,1041,2,37,0.8390000000000001,0.043,0.018000000000000002,0,0.693,0.023,0.228,0,0.038,0.1277865635584346
1044,Lincoln Elementary School,K-5,Toppenish School District,420,20,1045,1,21,0.826,0.043,0.017,0,0.8240000000000001,0,0.145,0,0.013999999999999999,0.12221560566321002
1045,Saddle Mountain Elementary,K-5,Wahluke School District,571,19.7,1043,2,29,0.319,0.040999999999999995,0.027999999999999997,0,0.9670000000000001,0,0.002,0,0.004,0.3590292399910089
1046,Emerson Elementary,K-6,Pasco School District,651,18.3,1054,8,35,0.877,0.039,0.063,0.008,0.922,0,0,0.002,0.006,0.1150034928067085
1047,Marie Curie STEM Elementary,3-6,Pasco School District,808,20.8,NA,(n/a),39,0.951,0.038,0.040999999999999995,0.009000000000000001,0.937,0.001,0,0,0.012,0.09356500691767596
1048,Evergreen Elementary School,"PK, KG-5",Shelton School District,579,15.2,NA,(n/a),38,0.895,0.036000000000000004,0.19699999999999998,0.01,0.76,0.002,0.006999999999999999,0.003,0.021,0.13238161980607888
